"","gs","gene","Gene.stable.ID","Gene.stable.ID.1","HGNC.symbol","mouse"
"7047","Th","PPM1E","ENSMUSG00000046442","ENSG00000175175","PPM1E","Ppm1e"
"7048","Th","CAPN8","ENSMUSG00000038599","ENSG00000203697","CAPN8","Capn8"
"7049","Th","PKD2L1","ENSMUSG00000037578","ENSG00000107593","PKD2L1","Pkd2l1"
"7069","Th","SH3RF3","ENSMUSG00000037990","ENSG00000172985","SH3RF3","Sh3rf3"
"7070","Th","KCNE2","ENSMUSG00000039672","ENSG00000159197","KCNE2","Kcne2"
"7071","Th","SLC18A2","ENSMUSG00000025094","ENSG00000165646","SLC18A2","Slc18a2"
"7072","Th","PTPRR","ENSMUSG00000020151","ENSG00000153233","PTPRR","Ptprr"
"7073","Th","SLC35F3","ENSMUSG00000057060","ENSG00000183780","SLC35F3","Slc35f3"
"7075","Th","SYNE2","ENSMUSG00000063450","ENSG00000054654","SYNE2","Syne2"
"7076","Th","CCDC141","ENSMUSG00000044033","ENSG00000163492","CCDC141","Ccdc141"
"7077","Th","FIGN","ENSMUSG00000075324","ENSG00000182263","FIGN","Fign"
"7079","Th","SAMD12","ENSMUSG00000058656","ENSG00000177570","SAMD12","Samd12"
"7080","Th","FXYD6","ENSMUSG00000066705","ENSG00000137726","FXYD6","Fxyd6"
"7081","Th","ZMAT4","ENSMUSG00000037492","ENSG00000165061","ZMAT4","Zmat4"
"7082","Th","ADGRG2","ENSMUSG00000031298","ENSG00000173698","ADGRG2","Adgrg2"
"7084","Pvalb","MCTP2","ENSMUSG00000032776","ENSG00000140563","MCTP2","Mctp2"
"7085","Pvalb","RUNX3","ENSMUSG00000070691","ENSG00000020633","RUNX3","Runx3"
"7086","Pvalb","ADGRG2","ENSMUSG00000031298","ENSG00000173698","ADGRG2","Adgrg2"
"7087","Pvalb","NXPH1","ENSMUSG00000046178","ENSG00000122584","NXPH1","Nxph1"
"7088","Pvalb","CDH12","ENSMUSG00000040452","ENSG00000154162","CDH12","Cdh12"
"7089","Pvalb","GPRC5B","ENSMUSG00000008734","ENSG00000167191","GPRC5B","Gprc5b"
"7090","Pvalb","VSNL1","ENSMUSG00000054459","ENSG00000163032","VSNL1","Vsnl1"
"7091","Pvalb","SHOX2","ENSMUSG00000027833","ENSG00000168779","SHOX2","Shox2"
"7092","Pvalb","STXBP6","ENSMUSG00000046314","ENSG00000168952","STXBP6","Stxbp6"
"7093","Pvalb","WLS","ENSMUSG00000028173","ENSG00000116729","WLS","Wls"
"7094","Pvalb","RASGRP2","ENSMUSG00000032946","ENSG00000068831","RASGRP2","Rasgrp2"
"7095","Pvalb","ZNF385B","ENSMUSG00000027016","ENSG00000144331","ZNF385B","Zfp385b"
"7096","Pvalb","VAV3","ENSMUSG00000033721","ENSG00000134215","VAV3","Vav3"
"7097","Pvalb","SMPX","ENSMUSG00000041476","ENSG00000091482","SMPX","Smpx"
"7098","Pvalb","SHH","ENSMUSG00000002633","ENSG00000164690","SHH","Shh"
"7099","Pvalb","NTRK3","ENSMUSG00000059146","ENSG00000140538","NTRK3","Ntrk3"
"7100","Pvalb","SPP1","ENSMUSG00000029304","ENSG00000118785","SPP1","Spp1"
"7101","Pvalb","ABRA","ENSMUSG00000042895","ENSG00000174429","ABRA","Abra"
"7102","Pvalb","CLEC2L","ENSMUSG00000079598","ENSG00000236279","CLEC2L","Clec2l"
"7103","Pvalb","HOPX","ENSMUSG00000059325","ENSG00000171476","HOPX","Hopx"
"7104","Pvalb","ADRA1A","ENSMUSG00000045875","ENSG00000120907","ADRA1A","Adra1a"
"7105","Pvalb","PTH1R","ENSMUSG00000032492","ENSG00000160801","PTH1R","Pth1r"
"7106","Pvalb","NDST4","ENSMUSG00000027971","ENSG00000138653","NDST4","Ndst4"
"7107","Pvalb","ATP11A","ENSMUSG00000031441","ENSG00000068650","ATP11A","Atp11a"
"7108","Pvalb","SPTB","ENSMUSG00000021061","ENSG00000070182","SPTB","Sptb"
"7109","Pvalb","SPARCL1","ENSMUSG00000029309","ENSG00000152583","SPARCL1","Sparcl1"
"7110","Pvalb","CDH22","ENSMUSG00000053166","ENSG00000149654","CDH22","Cdh22"
"7111","Pvalb","ANO1","ENSMUSG00000031075","ENSG00000131620","ANO1","Ano1"
"7112","Pvalb","KCNS1","ENSMUSG00000040164","ENSG00000124134","KCNS1","Kcns1"
"7113","Pvalb","RAMP1","ENSMUSG00000034353","ENSG00000132329","RAMP1","Ramp1"
"7114","Pvalb","SLIT2","ENSMUSG00000031558","ENSG00000145147","SLIT2","Slit2"
"7116","Pvalb","CFAP46","ENSMUSG00000049571","ENSG00000171811","CFAP46","Cfap46"
"7117","Pvalb","MYO5B","ENSMUSG00000025885","ENSG00000167306","MYO5B","Myo5b"
"7118","Pvalb","KCNK1","ENSMUSG00000033998","ENSG00000135750","KCNK1","Kcnk1"
"7119","Pvalb","CPLX1","ENSMUSG00000033615","ENSG00000168993","CPLX1","Cplx1"
"7121","Pvalb","CUX2","ENSMUSG00000042589","ENSG00000111249","CUX2","Cux2"
"7122","Pvalb","FCHSD1","ENSMUSG00000038524","ENSG00000197948","FCHSD1","Fchsd1"
"7123","Pvalb","PCDH7","ENSMUSG00000029108","ENSG00000169851","PCDH7","Pcdh7"
"7126","Pvalb","KCNC1","ENSMUSG00000058975","ENSG00000129159","KCNC1","Kcnc1"
"7127","Pvalb","RAB31","ENSMUSG00000056515","ENSG00000168461","RAB31","Rab31"
"7128","Pvalb","SNCB","ENSMUSG00000034891","ENSG00000074317","SNCB","Sncb"
"7129","Pvalb","ADCY8","ENSMUSG00000022376","ENSG00000155897","ADCY8","Adcy8"
"7130","Pvalb","PRSS23","ENSMUSG00000039405","ENSG00000150687","PRSS23","Prss23"
"7131","Pvalb","EPN3","ENSMUSG00000010080","ENSG00000049283","EPN3","Epn3"
"7132","Pvalb","ETV1","ENSMUSG00000004151","ENSG00000006468","ETV1","Etv1"
"7133","Pvalb","SLC17A7","ENSMUSG00000070570","ENSG00000104888","SLC17A7","Slc17a7"
"7134","Pvalb","LHFPL3","ENSMUSG00000106379","ENSG00000187416","LHFPL3","Lhfpl3"
"7135","Pvalb","KLHL41","ENSMUSG00000075307","ENSG00000239474","KLHL41","Klhl41"
"7136","Pvalb","TMEM132C","ENSMUSG00000034324","ENSG00000181234","TMEM132C","Tmem132c"
"7137","Pvalb","KANK4","ENSMUSG00000035407","ENSG00000132854","KANK4","Kank4"
"7139","Pvalb","GRIA4","ENSMUSG00000025892","ENSG00000152578","GRIA4","Gria4"
"7140","Pvalb","PRAG1","ENSMUSG00000050271","ENSG00000275342","PRAG1","Prag1"
"7141","Pvalb","ZNF804A","ENSMUSG00000070866","ENSG00000170396","ZNF804A","Zfp804a"
"7142","Pvalb","VSTM2B","ENSMUSG00000039257","ENSG00000187135","VSTM2B","Vstm2b"
"7143","Pvalb","FRMPD4","ENSMUSG00000049176","ENSG00000169933","FRMPD4","Frmpd4"
"7144","Pvalb","TLL1","ENSMUSG00000053626","ENSG00000038295","TLL1","Tll1"
"7145","Pvalb","HSPB6","ENSMUSG00000036854","ENSG00000004776","HSPB6","Hspb6"
"7146","Pvalb","PCDH8","ENSMUSG00000036422","ENSG00000136099","PCDH8","Pcdh8"
"7147","Pvalb","SCN1A","ENSMUSG00000064329","ENSG00000144285","SCN1A","Scn1a"
"7148","Pvalb","ASPDH","ENSMUSG00000038704","ENSG00000204653","ASPDH","Aspdh"
"7149","Pvalb","ADAMTS2","ENSMUSG00000036545","ENSG00000087116","ADAMTS2","Adamts2"
"7150","Pvalb","PLEKHG1","ENSMUSG00000040624","ENSG00000120278","PLEKHG1","Plekhg1"
"7151","Pvalb","SEMA6B","ENSMUSG00000001227","ENSG00000167680","SEMA6B","Sema6b"
"7152","Pvalb","FAT3","ENSMUSG00000074505","ENSG00000165323","FAT3","Fat3"
"7153","Pvalb","WHRN","ENSMUSG00000039137","ENSG00000095397","WHRN","Whrn"
"7154","Pvalb","RSPO3","ENSMUSG00000019880","ENSG00000146374","RSPO3","Rspo3"
"7155","Pvalb","LAPTM4B","ENSMUSG00000022257","ENSG00000104341","LAPTM4B","Laptm4b"
"7156","Pvalb","CRTAC1","ENSMUSG00000042401","ENSG00000095713","CRTAC1","Crtac1"
"7157","Pvalb","DPP10","ENSMUSG00000036815","ENSG00000175497","DPP10","Dpp10"
"7158","Pvalb","RGMA","ENSMUSG00000070509","ENSG00000182175","RGMA","Rgma"
"7159","Pvalb","INHBB","ENSMUSG00000037035","ENSG00000163083","INHBB","Inhbb"
"7160","Pvalb","SCN1B","ENSMUSG00000019194","ENSG00000105711","SCN1B","Scn1b"
"7161","Pvalb","SEMA7A","ENSMUSG00000038264","ENSG00000138623","SEMA7A","Sema7a"
"7162","Pvalb","FGF11","ENSMUSG00000042826","ENSG00000161958","FGF11","Fgf11"
"7163","Pvalb","MCAM","ENSMUSG00000032135","ENSG00000076706","MCAM","Mcam"
"7164","Pvalb","FEZ2","ENSMUSG00000056121","ENSG00000171055","FEZ2","Fez2"
"7165","Pvalb","OXR1","ENSMUSG00000022307","ENSG00000164830","OXR1","Oxr1"
"7166","Pvalb","NTNG2","ENSMUSG00000035513","ENSG00000196358","NTNG2","Ntng2"
"7168","Pvalb","CCDC126","ENSMUSG00000050786","ENSG00000169193","CCDC126","Ccdc126"
"7169","Pvalb","SLC1A1","ENSMUSG00000024935","ENSG00000106688","SLC1A1","Slc1a1"
"7170","Pvalb","CRHR2","ENSMUSG00000003476","ENSG00000106113","CRHR2","Crhr2"
"7171","Pvalb","CDS1","ENSMUSG00000029330","ENSG00000163624","CDS1","Cds1"
"7172","Pvalb","PDLIM1","ENSMUSG00000055044","ENSG00000107438","PDLIM1","Pdlim1"
"7174","Pvalb","KCND2","ENSMUSG00000060882","ENSG00000184408","KCND2","Kcnd2"
"7175","Pvalb","GPRC5C","ENSMUSG00000051043","ENSG00000170412","GPRC5C","Gprc5c"
"7176","Pvalb","CKMT2","ENSMUSG00000021622","ENSG00000131730","CKMT2","Ckmt2"
"7177","Pvalb","ABCD2","ENSMUSG00000055782","ENSG00000173208","ABCD2","Abcd2"
"7178","Pvalb","STK24","ENSMUSG00000063410","ENSG00000102572","STK24","Stk24"
"7179","Pvalb","LCP1","ENSMUSG00000021998","ENSG00000136167","LCP1","Lcp1"
"7180","Pvalb","FGF9","ENSMUSG00000021974","ENSG00000102678","FGF9","Fgf9"
"7182","Pvalb","EFNB2","ENSMUSG00000001300","ENSG00000125266","EFNB2","Efnb2"
"7183","Pvalb","PTCHD4","ENSMUSG00000042256","ENSG00000244694","PTCHD4","Ptchd4"
"7184","Pvalb","SEMA3F","ENSMUSG00000034684","ENSG00000001617","SEMA3F","Sema3f"
"7185","Pvalb","STXBP5L","ENSMUSG00000022829","ENSG00000145087","STXBP5L","Stxbp5l"
"7186","Pvalb","MFAP3L","ENSMUSG00000031647","ENSG00000198948","MFAP3L","Mfap3l"
"7187","Pvalb","TAFA2","ENSMUSG00000044071","ENSG00000198673","TAFA2","Tafa2"
"7188","Pvalb","PDGFD","ENSMUSG00000032006","ENSG00000170962","PDGFD","Pdgfd"
"7189","Pvalb","NOG","ENSMUSG00000048616","ENSG00000183691","NOG","Nog"
"7190","Pvalb","DNM1","ENSMUSG00000026825","ENSG00000106976","DNM1","Dnm1"
"7193","Pvalb","IRX6","ENSMUSG00000031738","ENSG00000159387","IRX6","Irx6"
"7194","Pvalb","EMB","ENSMUSG00000021728","ENSG00000170571","EMB","Emb"
"7196","Pvalb","LRRN1","ENSMUSG00000034648","ENSG00000175928","LRRN1","Lrrn1"
"7197","Pvalb","DSEL","ENSMUSG00000038702","ENSG00000171451","DSEL","Dsel"
"7198","Pvalb","CHST8","ENSMUSG00000060402","ENSG00000124302","CHST8","Chst8"
"7199","Pvalb","RCBTB1","ENSMUSG00000035469","ENSG00000136144","RCBTB1","Rcbtb1"
"7200","Pvalb","ZNF385A","ENSMUSG00000000552","ENSG00000161642","ZNF385A","Zfp385a"
"7201","Pvalb","ALDH1A3","ENSMUSG00000015134","ENSG00000184254","ALDH1A3","Aldh1a3"
"7202","Pvalb","PTDSS1","ENSMUSG00000021518","ENSG00000156471","PTDSS1","Ptdss1"
"7203","Pvalb","RUNX2","ENSMUSG00000039153","ENSG00000124813","RUNX2","Runx2"
"7204","Pvalb","EYA2","ENSMUSG00000017897","ENSG00000064655","EYA2","Eya2"
"7205","Pvalb","FBN2","ENSMUSG00000024598","ENSG00000138829","FBN2","Fbn2"
"7206","Pvalb","MYRIP","ENSMUSG00000041794","ENSG00000170011","MYRIP","Myrip"
"7207","Pvalb","HCN2","ENSMUSG00000020331","ENSG00000099822","HCN2","Hcn2"
"7208","Pvalb","CDH20","ENSMUSG00000050840","ENSG00000101542","CDH20","Cdh20"
"7209","Pvalb","FUT9","ENSMUSG00000055373","ENSG00000172461","FUT9","Fut9"
"7210","Pvalb","TECR","ENSMUSG00000031708","ENSG00000099797","TECR","Tecr"
"7211","Pvalb","ATP1A3","ENSMUSG00000040907","ENSG00000105409","ATP1A3","Atp1a3"
"7212","Pvalb","SLC22A23","ENSMUSG00000038267","ENSG00000137266","SLC22A23","Slc22a23"
"7213","Pvalb","HSPB7","ENSMUSG00000006221","ENSG00000173641","HSPB7","Hspb7"
"7214","Pvalb","SLC25A20","ENSMUSG00000032602","ENSG00000178537","SLC25A20","Slc25a20"
"7216","Pvalb","CCDC88C","ENSMUSG00000021182","ENSG00000015133","CCDC88C","Ccdc88c"
"7217","Pvalb","TMEM47","ENSMUSG00000025666","ENSG00000147027","TMEM47","Tmem47"
"7218","Pvalb","WNT7A","ENSMUSG00000030093","ENSG00000154764","WNT7A","Wnt7a"
"7219","Pvalb","HS3ST2","ENSMUSG00000046321","ENSG00000122254","HS3ST2","Hs3st2"
"7220","Pvalb","ESRRG","ENSMUSG00000026610","ENSG00000196482","ESRRG","Esrrg"
"7221","Pvalb","TM6SF1","ENSMUSG00000038623","ENSG00000136404","TM6SF1","Tm6sf1"
"7222","Pvalb","KLHL1","ENSMUSG00000022076","ENSG00000150361","KLHL1","Klhl1"
"7223","Pvalb","UBE2QL1","ENSMUSG00000052981","ENSG00000215218","UBE2QL1","Ube2ql1"
"7224","Pvalb","RAMP3","ENSMUSG00000041046","ENSG00000122679","RAMP3","Ramp3"
"7225","Pvalb","PTK7","ENSMUSG00000023972","ENSG00000112655","PTK7","Ptk7"
"7226","Pvalb","RASGRF1","ENSMUSG00000032356","ENSG00000058335","RASGRF1","Rasgrf1"
"7227","Pvalb","ROM1","ENSMUSG00000071648","ENSG00000149489","ROM1","Rom1"
"7228","Pvalb","SV2B","ENSMUSG00000053025","ENSG00000185518","SV2B","Sv2b"
"7229","Pvalb","SCRT1","ENSMUSG00000048385","ENSG00000261678","SCRT1","Scrt1"
"7230","Pvalb","PKN1","ENSMUSG00000057672","ENSG00000123143","PKN1","Pkn1"
"7231","Pvalb","ME3","ENSMUSG00000030621","ENSG00000151376","ME3","Me3"
"7232","Pvalb","TPM1","ENSMUSG00000032366","ENSG00000140416","TPM1","Tpm1"
"7233","Pvalb","CST7","ENSMUSG00000068129","ENSG00000077984","CST7","Cst7"
"7234","Pvalb","RTN3","ENSMUSG00000024758","ENSG00000133318","RTN3","Rtn3"
"7235","Pvalb","LBH","ENSMUSG00000024063","ENSG00000213626","LBH","Lbh"
"7236","Pvalb","ADGRB2","ENSMUSG00000028782","ENSG00000121753","ADGRB2","Adgrb2"
"7238","Pvalb","NDRG3","ENSMUSG00000027634","ENSG00000101079","NDRG3","Ndrg3"
"7239","Pvalb","KNDC1","ENSMUSG00000066129","ENSG00000171798","KNDC1","Kndc1"
"7240","Pvalb","MDGA1","ENSMUSG00000043557","ENSG00000112139","MDGA1","Mdga1"
"7241","Pvalb","IQCK","ENSMUSG00000073856","ENSG00000174628","IQCK","Iqck"
"7242","Pvalb","SYT2","ENSMUSG00000026452","ENSG00000143858","SYT2","Syt2"
"7243","Pvalb","CHST15","ENSMUSG00000030930","ENSG00000182022","CHST15","Chst15"
"7245","Pvalb","SLC24A2","ENSMUSG00000037996","ENSG00000155886","SLC24A2","Slc24a2"
"7246","Pvalb","NEFH","ENSMUSG00000020396","ENSG00000100285","NEFH","Nefh"
"7247","Pvalb","LAMA3","ENSMUSG00000024421","ENSG00000053747","LAMA3","Lama3"
"7249","Pvalb","CBLN2","ENSMUSG00000024647","ENSG00000141668","CBLN2","Cbln2"
"7250","Pvalb","NCEH1","ENSMUSG00000027698","ENSG00000144959","NCEH1","Nceh1"
"7251","Pvalb","MSRA","ENSMUSG00000054733","ENSG00000175806","MSRA","Msra"
"7252","Pvalb","PMFBP1","ENSMUSG00000031727","ENSG00000118557","PMFBP1","Pmfbp1"
"7253","Pvalb","PITPNM1","ENSMUSG00000024851","ENSG00000110697","PITPNM1","Pitpnm1"
"7254","Pvalb","MYH10","ENSMUSG00000020900","ENSG00000133026","MYH10","Myh10"
"7255","Pvalb","ANO4","ENSMUSG00000035189","ENSG00000151572","ANO4","Ano4"
"7256","Pvalb","PPM1H","ENSMUSG00000034613","ENSG00000111110","PPM1H","Ppm1h"
"7257","Pvalb","GPAT3","ENSMUSG00000029314","ENSG00000138678","GPAT3","Gpat3"
"7258","Pvalb","RELT","ENSMUSG00000008318","ENSG00000054967","RELT","Relt"
"7259","Pvalb","SH3RF3","ENSMUSG00000037990","ENSG00000172985","SH3RF3","Sh3rf3"
"7260","Pvalb","MAP7D2","ENSMUSG00000041020","ENSG00000184368","MAP7D2","Map7d2"
"7262","Pvalb","DNER","ENSMUSG00000036766","ENSG00000187957","DNER","Dner"
"7263","Pvalb","DNAJC22","ENSMUSG00000038009","ENSG00000178401","DNAJC22","Dnajc22"
"7265","Pvalb","NRG1","ENSMUSG00000062991","ENSG00000157168","NRG1","Nrg1"
"7266","Pvalb","KLHL32","ENSMUSG00000040387","ENSG00000186231","KLHL32","Klhl32"
"7267","Pvalb","ROBO1","ENSMUSG00000022883","ENSG00000169855","ROBO1","Robo1"
"7268","Pvalb","ACSL6","ENSMUSG00000020333","ENSG00000164398","ACSL6","Acsl6"
"7269","Pvalb","SNAP25","ENSMUSG00000027273","ENSG00000132639","SNAP25","Snap25"
"7270","Pvalb","REEP5","ENSMUSG00000005873","ENSG00000129625","REEP5","Reep5"
"7271","Pvalb","KCNC4","ENSMUSG00000027895","ENSG00000116396","KCNC4","Kcnc4"
"7272","Pvalb","DISP3","ENSMUSG00000041544","ENSG00000204624","DISP3","Disp3"
"7273","Pvalb","PHACTR3","ENSMUSG00000027525","ENSG00000087495","PHACTR3","Phactr3"
"7274","Pvalb","CCKBR","ENSMUSG00000030898","ENSG00000110148","CCKBR","Cckbr"
"7276","Pvalb","BAIAP2L1","ENSMUSG00000038859","ENSG00000006453","BAIAP2L1","Baiap2l1"
"7277","Pvalb","CDH7","ENSMUSG00000026312","ENSG00000081138","CDH7","Cdh7"
"7279","Pvalb","GPX3","ENSMUSG00000018339","ENSG00000211445","GPX3","Gpx3"
"7280","Pvalb","THRB","ENSMUSG00000021779","ENSG00000151090","THRB","Thrb"
"7282","Pvalb","NQO2","ENSMUSG00000046949","ENSG00000124588","NQO2","Nqo2"
"7283","Pvalb","CX3CL1","ENSMUSG00000031778","ENSG00000006210","CX3CL1","Cx3cl1"
"7284","Pvalb","ITGB5","ENSMUSG00000022817","ENSG00000082781","ITGB5","Itgb5"
"7285","Pvalb","ASIC1","ENSMUSG00000023017","ENSG00000110881","ASIC1","Asic1"
"7286","Pvalb","ARAP2","ENSMUSG00000037999","ENSG00000047365","ARAP2","Arap2"
"7287","Pvalb","CKB","ENSMUSG00000001270","ENSG00000166165","CKB","Ckb"
"7288","Pvalb","C4orf19","ENSMUSG00000060512","ENSG00000154274","C4orf19","0610040J01Rik"
"7289","Pvalb","CNNM1","ENSMUSG00000025189","ENSG00000119946","CNNM1","Cnnm1"
"7290","Pvalb","RAB26","ENSMUSG00000079657","ENSG00000167964","RAB26","Rab26"
"7291","Pvalb","ADH4","ENSMUSG00000037797","ENSG00000198099","ADH4","Adh4"
"7292","Pvalb","WIPF3","ENSMUSG00000086040","ENSG00000122574","WIPF3","Wipf3"
"7294","Pvalb","RGS2","ENSMUSG00000026360","ENSG00000116741","RGS2","Rgs2"
"7295","Pvalb","ATP2B2","ENSMUSG00000030302","ENSG00000157087","ATP2B2","Atp2b2"
"7296","Pvalb","SIAH3","ENSMUSG00000091722","ENSG00000215475","SIAH3","Siah3"
"7297","Pvalb","LHFPL1","ENSMUSG00000041700","ENSG00000182508","LHFPL1","Lhfpl1"
"7298","Pvalb","LRRN2","ENSMUSG00000026443","ENSG00000170382","LRRN2","Lrrn2"
"7299","Pvalb","PRMT8","ENSMUSG00000030350","ENSG00000111218","PRMT8","Prmt8"
"7300","Pvalb","PRKAG2","ENSMUSG00000028944","ENSG00000106617","PRKAG2","Prkag2"
"7301","Pvalb","ANKRD29","ENSMUSG00000057766","ENSG00000154065","ANKRD29","Ankrd29"
"7302","Pvalb","DUSP15","ENSMUSG00000042662","ENSG00000149599","DUSP15","Dusp15"
"7304","Pvalb","ABCC8","ENSMUSG00000040136","ENSG00000006071","ABCC8","Abcc8"
"7306","Pvalb","UNC5A","ENSMUSG00000025876","ENSG00000113763","UNC5A","Unc5a"
"7307","Pvalb","DACT3","ENSMUSG00000078794","ENSG00000197380","DACT3","Dact3"
"7308","Pvalb","UNC5B","ENSMUSG00000020099","ENSG00000107731","UNC5B","Unc5b"
"7309","Pvalb","SORCS1","ENSMUSG00000043531","ENSG00000108018","SORCS1","Sorcs1"
"7310","Pvalb","COTL1","ENSMUSG00000031827","ENSG00000103187","COTL1","Cotl1"
"7311","Pvalb","CHODL","ENSMUSG00000022860","ENSG00000154645","CHODL","Chodl"
"7312","Pvalb","CIDEA","ENSMUSG00000024526","ENSG00000176194","CIDEA","Cidea"
"7313","Pvalb","STX1B","ENSMUSG00000030806","ENSG00000099365","STX1B","Stx1b"
"7314","Pvalb","ARRDC4","ENSMUSG00000042659","ENSG00000140450","ARRDC4","Arrdc4"
"7315","Pvalb","YPEL2","ENSMUSG00000018427","ENSG00000175155","YPEL2","Ypel2"
"7316","Pvalb","MAP1A","ENSMUSG00000027254","ENSG00000166963","MAP1A","Map1a"
"7317","Pvalb","DEXI","ENSMUSG00000038055","ENSG00000182108","DEXI","Dexi"
"7318","Pvalb","HSPA12A","ENSMUSG00000025092","ENSG00000165868","HSPA12A","Hspa12a"
"7320","Pvalb","ST8SIA5","ENSMUSG00000025425","ENSG00000101638","ST8SIA5","St8sia5"
"7321","Pvalb","ASPH","ENSMUSG00000028207","ENSG00000198363","ASPH","Asph"
"7325","Pvalb","NAT8L","ENSMUSG00000048142","ENSG00000185818","NAT8L","Nat8l"
"7326","Pvalb","PLEKHD1","ENSMUSG00000066438","ENSG00000175985","PLEKHD1","Plekhd1"
"7327","Pvalb","HTR7","ENSMUSG00000024798","ENSG00000148680","HTR7","Htr7"
"7329","Pvalb","RIMKLA","ENSMUSG00000048899","ENSG00000177181","RIMKLA","Rimkla"
"7330","Pvalb","TRIM36","ENSMUSG00000033949","ENSG00000152503","TRIM36","Trim36"
"7331","Pvalb","SNTG1","ENSMUSG00000025909","ENSG00000147481","SNTG1","Sntg1"
"7332","Pvalb","KCNQ2","ENSMUSG00000016346","ENSG00000075043","KCNQ2","Kcnq2"
"7334","Pvalb","ADPRHL1","ENSMUSG00000031448","ENSG00000153531","ADPRHL1","Adprhl1"
"7335","Pvalb","ENAH","ENSMUSG00000022995","ENSG00000154380","ENAH","Enah"
"7336","Pvalb","CABP1","ENSMUSG00000029544","ENSG00000157782","CABP1","Cabp1"
"7337","Pvalb","NTNG1","ENSMUSG00000059857","ENSG00000162631","NTNG1","Ntng1"
"7338","Pvalb","INPPL1","ENSMUSG00000032737","ENSG00000165458","INPPL1","Inppl1"
"7339","Pvalb","TMEM132B","ENSMUSG00000070498","ENSG00000139364","TMEM132B","Tmem132b"
"7340","Pvalb","OSBPL10","ENSMUSG00000040875","ENSG00000144645","OSBPL10","Osbpl10"
"7341","Pvalb","SPTAN1","ENSMUSG00000057738","ENSG00000197694","SPTAN1","Sptan1"
"7342","Pvalb","ATP8A2","ENSMUSG00000021983","ENSG00000132932","ATP8A2","Atp8a2"
"7343","Pvalb","ATP8B2","ENSMUSG00000060671","ENSG00000143515","ATP8B2","Atp8b2"
"7344","Pvalb","EPHA6","ENSMUSG00000055540","ENSG00000080224","EPHA6","Epha6"
"7345","Pvalb","ANGPT1","ENSMUSG00000022309","ENSG00000154188","ANGPT1","Angpt1"
"7346","Pvalb","TMEM132E","ENSMUSG00000020701","ENSG00000181291","TMEM132E","Tmem132e"
"7347","Pvalb","ACAA2","ENSMUSG00000036880","ENSG00000167315","ACAA2","Acaa2"
"7349","Pvalb","BRINP3","ENSMUSG00000035131","ENSG00000162670","BRINP3","Brinp3"
"7350","Pvalb","GAL3ST3","ENSMUSG00000047658","ENSG00000175229","GAL3ST3","Gal3st3"
"7351","Pvalb","SLC4A2","ENSMUSG00000028962","ENSG00000164889","SLC4A2","Slc4a2"
"7352","Pvalb","MAP2","ENSMUSG00000015222","ENSG00000078018","MAP2","Map2"
"7355","Pvalb","CNR1","ENSMUSG00000044288","ENSG00000118432","CNR1","Cnr1"
"7356","Pvalb","SPATA16","ENSMUSG00000039335","ENSG00000144962","SPATA16","Spata16"
"7357","Pvalb","WFS1","ENSMUSG00000039474","ENSG00000109501","WFS1","Wfs1"
"7358","Pvalb","SACS","ENSMUSG00000048279","ENSG00000151835","SACS","Sacs"
"7359","Pvalb","ADGRG1","ENSMUSG00000031785","ENSG00000205336","ADGRG1","Adgrg1"
"7360","Pvalb","TAF7","ENSMUSG00000051316","ENSG00000178913","TAF7","Taf7"
"7361","Pvalb","SH3GL2","ENSMUSG00000028488","ENSG00000107295","SH3GL2","Sh3gl2"
"7362","Pvalb","C2CD2","ENSMUSG00000045975","ENSG00000157617","C2CD2","C2cd2"
"7363","Pvalb","NEFL","ENSMUSG00000022055","ENSG00000277586","NEFL","Nefl"
"7365","Pvalb","VAMP1","ENSMUSG00000030337","ENSG00000139190","VAMP1","Vamp1"
"7367","Pvalb","PTHLH","ENSMUSG00000048776","ENSG00000087494","PTHLH","Pthlh"
"7368","Pvalb","LRP1B","ENSMUSG00000049252","ENSG00000168702","LRP1B","Lrp1b"
"7369","Pvalb","DUSP5","ENSMUSG00000034765","ENSG00000138166","DUSP5","Dusp5"
"7370","Pvalb","LGI3","ENSMUSG00000033595","ENSG00000168481","LGI3","Lgi3"
"7371","Pvalb","MYL3","ENSMUSG00000059741","ENSG00000160808","MYL3","Myl3"
"7372","Pvalb","NRG4","ENSMUSG00000032311","ENSG00000169752","NRG4","Nrg4"
"7373","Pvalb","PHF21B","ENSMUSG00000016624","ENSG00000056487","PHF21B","Phf21b"
"7374","Pvalb","NFASC","ENSMUSG00000026442","ENSG00000163531","NFASC","Nfasc"
"7376","Pvalb","MPP1","ENSMUSG00000031402","ENSG00000130830","MPP1","Mpp1"
"7377","Pvalb","TRIP10","ENSMUSG00000019487","ENSG00000125733","TRIP10","Trip10"
"7379","Pvalb","GPR157","ENSMUSG00000047875","ENSG00000180758","GPR157","Gpr157"
"7380","Pvalb","DIRAS1","ENSMUSG00000043670","ENSG00000176490","DIRAS1","Diras1"
"7381","Pvalb","LYST","ENSMUSG00000019726","ENSG00000143669","LYST","Lyst"
"7382","Pvalb","ZNF521","ENSMUSG00000024420","ENSG00000198795","ZNF521","Zfp521"
"7384","Pvalb","ABCB9","ENSMUSG00000029408","ENSG00000150967","ABCB9","Abcb9"
"7385","Pvalb","EIF1B","ENSMUSG00000006941","ENSG00000114784","EIF1B","Eif1b"
